lot frontage,lot area,overall qual,mas vnr area,exter qual,bsmt qual,bsmt exposure,bsmtfin type 1,total bsmt sf,heating qc,gr liv area,kitchen qual,totrms abvgrd,fireplaces,fireplace qu,garage finish,garage cars,garage area,garage qual,garage cond,wood deck sf,saleprice,ms subclass_60,ms zoning_RM,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_StoneBr,roof style_Hip,exterior 1st_VinylSd,exterior 2nd_VinylSd,foundation_CBlock,foundation_PConc,sale type_New,lot shape_Reg,mas vnr type_BrkFace,mas vnr type_None,mas vnr type_Stone,garage type_Attchd,garage type_Detchd,bldg age,bldg remod age,garage age,total bath
75.0,9464,6,135.0,3,3,1,4,1080.0,4,1080,3,5,0,0,1,1.0,288.0,3,3,0,136000,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,62,62,62.0,1.0
80.0,10400,7,0.0,3,4,3,1,866.0,5,1779,4,6,0,0,2,2.0,546.0,3,3,198,197900,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,22,22,22.0,4.0
59.0,5310,6,0.0,3,3,1,1,485.0,4,1635,4,5,0,0,1,1.0,255.0,2,3,394,117000,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,110,17,70.0,1.0
64.0,7406,7,84.0,4,4,3,6,1199.0,5,1220,4,6,0,0,2,2.0,632.0,3,3,105,194000,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,14,14,14.0,3.0
63.98290598290598,4538,9,179.0,4,5,3,6,1310.0,5,1310,4,5,1,3,2,2.0,545.0,3,3,277,285000,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,19,19,19.0,4.0
62.0,10106,5,0.0,3,3,1,5,644.0,4,1355,3,6,0,0,0,0.0,0.0,0,0,140,127500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,80,21,21.0,3.0
88.30555555555556,13346,7,0.0,4,4,1,6,1095.0,5,2295,4,9,1,3,2,2.0,590.0,3,3,0,268000,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,28,20,28.0,5.0
57.0,9639,4,0.0,3,3,1,1,1075.0,5,1798,3,7,0,0,1,2.0,342.0,3,3,0,137000,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,120,70,85.0,4.0
80.96551724137932,15387,7,0.0,3,3,1,5,1620.0,5,1620,4,8,1,4,1,2.0,578.0,3,3,0,215000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,53,53,53.0,2.0
75.0,10050,5,0.0,3,3,1,3,1216.0,3,1216,3,5,0,0,2,1.0,336.0,3,3,0,129500,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,65,65,65.0,2.0
56.357142857142854,6240,5,0.0,3,4,1,1,896.0,4,1344,3,7,0,0,1,1.0,240.0,2,3,200,115000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,84,70,84.0,1.0
45.0,7506,5,0.0,3,3,1,1,747.0,3,1159,3,5,0,0,1,1.0,288.0,2,3,84,114000,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,95,70,88.0,1.0
70.49333333333334,8900,4,0.0,3,3,1,3,1056.0,3,1056,3,5,0,0,1,1.0,384.0,3,3,0,107000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,54,54,54.0,2.0
80.0,8480,5,0.0,3,3,1,3,832.0,3,1216,3,6,0,0,1,1.0,336.0,3,3,158,118500,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,73,70,73.0,1.0
50.0,6000,6,0.0,3,3,1,1,862.0,3,1158,3,5,1,4,2,1.0,208.0,3,3,0,120000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,91,70,91.0,1.0
74.0,8847,8,148.0,4,4,3,6,1538.0,5,1538,4,7,0,0,2,2.0,484.0,3,3,146,260000,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,15,15,15.0,3.0
75.19245283018869,8050,5,150.0,3,3,1,4,1143.0,3,1143,3,6,0,0,2,1.0,308.0,3,3,0,136000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,61,61,61.0,2.0
70.0,8294,4,0.0,3,3,1,1,858.0,3,872,3,5,0,0,1,4.0,480.0,3,3,0,123000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,49,49,46.0,1.0
61.6031746031746,7920,6,0.0,3,3,1,1,319.0,3,1406,2,6,0,0,0,0.0,0.0,0,0,0,89500,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,100,70,70.0,1.0
100.0,18494,6,0.0,4,4,1,1,1324.0,5,1324,4,6,0,0,3,2.0,430.0,3,3,36,199500,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,15,15,15.0,2.0
72.77464788732394,7162,5,41.0,3,3,1,1,876.0,3,904,3,6,0,0,1,1.0,408.0,3,3,0,109900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,54,54,54.0,1.0
53.0,10918,7,0.0,4,4,1,1,1276.0,5,2080,4,9,2,4,1,1.0,282.0,3,3,0,234000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,94,16,94.0,3.0
37.0,4435,6,169.0,4,4,2,6,848.0,5,848,4,3,1,4,2,2.0,420.0,3,3,140,155900,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,16,16,16.0,2.0
92.5,11250,4,0.0,3,3,3,1,1104.0,5,1788,3,8,2,3,1,1.0,304.0,3,3,120,161500,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,63,31,63.0,2.0
78.5945945945946,14375,6,541.0,3,3,1,6,819.0,4,1344,4,7,1,4,2,2.0,525.0,3,3,0,137500,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,62,62,62.0,3.0
100.0,9045,5,0.0,3,3,2,1,840.0,2,2256,2,12,0,0,0,0.0,0.0,0,0,0,76500,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,110,70,70.0,2.0
97.0,10029,6,268.0,4,4,1,6,1151.0,3,2060,3,8,1,3,1,2.0,521.0,3,3,0,211000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,32,31,32.0,6.0
34.0,4060,6,0.0,4,4,1,6,1405.0,5,1337,4,5,0,0,3,2.0,511.0,3,3,144,181000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,22,21,22.0,3.0
82.0,9020,6,183.0,3,3,4,3,1127.0,3,1165,3,6,0,0,2,2.0,490.0,4,4,0,174900,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,54,54,54.0,4.0
96.0,11777,5,97.0,3,3,3,2,1164.0,5,1320,3,6,2,2,2,2.0,564.0,3,3,160,164500,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,54,54,54.0,2.0
70.0,10171,7,168.0,4,4,1,6,1517.0,5,1535,4,7,0,0,2,2.0,532.0,3,3,0,214000,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,16,16,16.0,2.0
80.0,10400,7,280.0,3,4,2,1,738.0,3,2044,3,7,1,3,1,2.0,489.0,3,3,28,185000,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,40,32,40.0,4.0
52.0,6240,4,0.0,3,3,1,4,704.0,5,1136,3,6,0,0,1,1.0,336.0,3,3,0,123000,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,91,70,30.0,3.0
75.47692307692307,12150,6,0.0,3,4,3,6,1001.0,3,1299,4,5,1,1,2,2.0,486.0,3,3,84,183500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,41,41,41.0,3.0
24.0,2645,8,456.0,4,4,1,1,776.0,5,1441,4,5,0,0,1,2.0,492.0,3,3,206,174000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,21,20,21.0,4.0
64.51181102362204,22692,5,0.0,3,3,1,3,1073.0,3,1630,3,6,1,3,1,2.0,649.0,3,3,0,130000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,67,67,67.0,2.0
60.0,9600,7,0.0,3,3,1,2,728.0,5,1641,5,6,1,4,1,2.0,546.0,2,3,0,178000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,95,30,95.0,5.0
74.0,13830,5,0.0,3,4,1,6,928.0,4,1629,3,6,1,3,3,2.0,482.0,3,3,212,189900,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,23,22,23.0,4.0
70.75324675324676,4435,6,170.0,4,4,3,6,848.0,5,848,4,4,0,0,3,2.0,420.0,3,3,140,144000,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,17,16,17.0,2.0
61.6031746031746,5890,6,0.0,4,3,3,5,816.0,5,816,3,5,0,0,1,1.0,432.0,3,3,0,120500,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,90,13,18.0,1.0
112.0,10859,5,0.0,3,4,1,1,1097.0,5,1097,3,6,0,0,1,2.0,672.0,3,3,392,145000,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,26,25,25.0,3.0
41.0,5330,8,0.0,4,4,3,6,1494.0,5,1652,5,6,0,0,2,2.0,499.0,3,3,96,251000,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,20,20,20.0,3.0
72.0,10778,4,0.0,3,3,1,1,1768.0,3,1768,3,8,0,0,0,0.0,0.0,0,0,0,136500,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,52,52,52.0,2.0
74.0,6845,4,58.0,3,0,0,0,0.0,3,1152,3,6,0,0,0,0.0,0.0,0,0,0,82500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,65,65.0,2.0
109.0,21780,2,0.0,2,0,0,0,0.0,3,810,3,4,0,0,1,1.0,280.0,3,3,119,57625,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,110,70,45.0,1.0
80.0,10307,7,176.0,4,4,1,6,1350.0,5,1358,4,6,1,4,2,2.0,484.0,3,3,192,212500,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,13,12,12.0,3.0
32.0,4500,6,116.0,3,5,1,6,1216.0,5,1216,3,5,0,0,1,2.0,402.0,3,3,0,164000,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,22,22,22.0,3.0
75.0,9060,6,327.0,3,3,1,1,967.0,4,1638,4,6,0,0,1,1.0,384.0,3,3,0,139000,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,63,63,63.0,2.0
24.0,2160,7,212.0,4,4,1,4,600.0,5,1252,4,4,0,0,1,2.0,462.0,3,3,0,160000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,21,20,21.0,5.0
70.0,7669,5,0.0,3,4,3,6,828.0,3,883,3,5,1,2,1,2.0,698.0,3,3,100,149000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,28,27,22.0,2.0
62.0,9858,5,0.0,3,3,1,4,864.0,3,874,3,5,0,0,2,1.0,288.0,3,3,33,130000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,52,52,52.0,2.0
50.0,10300,7,0.0,3,3,1,1,576.0,4,1710,3,9,0,0,1,2.0,480.0,3,3,12,140000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,70,30.0,2.0
65.0,8125,8,288.0,4,4,1,1,1836.0,5,1836,4,8,1,4,3,2.0,517.0,3,3,0,264500,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,12,11,11.0,2.0
69.0,14850,5,0.0,3,3,1,3,1092.0,3,1092,3,6,1,3,3,1.0,299.0,3,3,268,141000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,63,63,63.0,2.0
35.0,4274,7,0.0,4,4,1,6,1241.0,5,1241,4,4,0,0,3,2.0,569.0,3,3,0,199900,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,14,13,13.0,4.0
80.0,9650,6,360.0,3,4,1,5,1350.0,3,1334,3,6,1,3,2,2.0,630.0,3,3,0,167900,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,43,43,43.0,4.0
75.19245283018869,14585,6,85.0,3,3,1,4,1144.0,5,1429,4,7,2,4,1,2.0,572.0,3,3,216,181900,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,60,33,60.0,3.0
75.0,9000,8,36.0,4,4,3,6,1566.0,5,1566,4,7,0,0,2,2.0,750.0,3,3,144,262500,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,12,12,12.0,3.0
80.96551724137932,13774,7,283.0,3,4,1,6,908.0,5,2288,4,8,2,3,2,2.0,520.0,3,3,321,230000,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,43,28,43.0,5.0
50.0,5119,9,60.0,4,5,3,6,1698.0,5,1709,4,5,1,3,3,2.0,506.0,3,3,97,328900,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,21,20,21.0,3.0
71.0,9254,8,210.0,4,4,1,6,1721.0,5,1721,4,7,0,0,2,2.0,554.0,3,3,168,232698,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,15,15,15.0,3.0
95.0,10324,8,140.0,4,4,3,6,1254.0,5,1254,4,5,0,0,2,3.0,810.0,3,3,168,221800,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,12,12,12.0,3.0
63.0,8375,5,0.0,3,3,1,5,576.0,4,1350,4,6,0,0,1,3.0,627.0,3,3,0,152400,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,79,47,47.0,4.0
75.0,9750,7,171.0,4,4,1,1,1630.0,5,1630,4,6,1,3,1,2.0,451.0,3,3,74,213000,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,20,19,20.0,2.0
74.0,7632,7,96.0,4,4,1,1,784.0,5,1585,4,7,0,0,2,2.0,449.0,3,3,100,184900,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,15,15,15.0,4.0
90.0,15750,5,56.0,3,3,2,4,1165.0,3,1336,3,5,2,4,1,1.0,375.0,3,3,0,157000,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,67,67,67.0,2.0
72.77464788732394,9240,5,0.0,3,3,1,4,864.0,4,1211,3,6,1,3,1,2.0,576.0,3,3,161,144000,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,58,18,48.0,1.0
80.0,10400,6,253.0,3,4,1,6,1259.0,5,1353,3,5,1,3,2,2.0,478.0,3,3,240,192350,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,41,21,41.0,3.0
80.0,8800,7,202.0,3,3,1,4,1174.0,5,1200,3,6,1,3,2,2.0,440.0,3,3,0,163500,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,54,54,54.0,4.0
86.0,11839,7,99.0,3,4,1,6,1475.0,5,2329,4,10,1,5,1,2.0,514.0,3,3,192,262280,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,30,30,30.0,5.0
70.0,9135,7,113.0,4,4,3,6,1536.0,5,1536,4,7,0,0,2,2.0,532.0,3,3,192,214000,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,18,17,18.0,3.0
90.0,14115,6,0.0,3,3,1,5,1073.0,5,1811,5,6,1,4,3,2.0,470.0,3,3,0,230000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,64,16,64.0,1.0
109.0,14154,7,350.0,4,5,1,1,1063.0,5,2172,4,9,1,4,2,3.0,947.0,3,3,192,280000,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,14,14,14.0,4.0
65.0,6565,4,0.0,3,3,1,6,1073.0,4,1073,3,6,0,0,1,2.0,720.0,3,3,0,140000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,63,40,35.0,2.0
70.0,7700,6,351.0,3,3,1,1,756.0,3,1839,3,7,1,3,1,2.0,442.0,3,3,0,155000,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,54,54,54.0,3.0
63.0,4761,3,0.0,2,3,1,1,1020.0,2,1020,2,5,0,0,0,0.0,0.0,0,0,0,64500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,102,70,70.0,1.0
87.0,12361,6,85.0,4,4,1,6,946.0,5,1802,4,8,1,4,2,4.0,1017.0,3,3,450,218000,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,27,27,20.0,6.0
72.0,9720,5,51.0,3,3,3,5,995.0,3,1009,3,6,1,2,1,2.0,576.0,3,3,0,160000,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,43,43,43.0,2.0
72.0,8640,8,0.0,4,4,1,6,1338.0,5,1338,4,6,0,0,2,2.0,598.0,3,3,0,208900,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,13,13,13.0,2.0
123.0,47007,5,0.0,3,0,0,0,0.0,3,3820,5,11,2,4,1,2.0,624.0,3,3,0,284700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,61,24,61.0,5.0
30.0,3180,7,0.0,4,4,1,1,689.0,5,1392,4,5,0,0,1,2.0,540.0,3,3,0,146000,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,13,13,13.0,2.0
38.0,14963,8,0.0,4,4,1,6,1260.0,5,1288,5,4,2,4,3,2.0,500.0,3,3,120,245500,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,24,24,24.0,4.0
50.0,5000,6,0.0,3,3,1,1,992.0,5,1013,3,6,0,0,1,1.0,160.0,2,3,0,113000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,94,70,94.0,1.0
129.0,16870,8,238.0,4,5,4,6,1782.0,5,1782,4,7,2,4,3,3.0,932.0,3,3,99,296000,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,16,15,16.0,3.0
86.0,14157,9,200.0,4,5,4,6,1922.0,5,1922,4,8,1,4,3,3.0,676.0,3,3,178,377426,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,15,14,15.0,3.0
96.0,12456,10,230.0,5,5,4,6,1700.0,5,1718,5,7,1,4,3,3.0,786.0,3,3,216,337500,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,14,13,12.0,3.0
100.0,14836,10,730.0,5,5,4,6,2492.0,5,2492,5,8,1,5,3,3.0,949.0,3,3,226,552000,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,16,15,16.0,5.0
56.0,6956,4,0.0,3,2,2,1,624.0,5,936,3,5,0,0,1,1.0,265.0,3,1,0,97900,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,72,70,72.0,1.0
75.0,7862,6,0.0,4,4,1,6,1218.0,5,1218,4,4,0,0,3,2.0,676.0,3,3,0,208300,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,11,11,11.0,2.0
75.47692307692307,11050,7,0.0,3,4,2,1,910.0,5,1820,4,8,1,3,1,3.0,816.0,3,3,318,213000,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,24,23,24.0,4.0
57.0,8924,7,0.0,3,4,3,1,880.0,5,1724,4,8,0,0,3,2.0,527.0,3,3,120,188000,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,22,21,22.0,4.0
75.19245283018869,9610,6,632.0,3,3,1,3,1121.0,5,1336,3,7,1,3,2,2.0,488.0,3,3,80,162000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,62,62,62.0,3.0
75.0,13710,5,0.0,3,3,1,4,910.0,3,1558,3,6,0,0,1,1.0,282.0,3,3,289,152000,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,70,70,70.0,3.0
100.0,12552,7,0.0,4,4,1,6,991.0,5,1947,4,8,1,4,2,2.0,678.0,3,3,0,254900,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,16,15,16.0,4.0
43.0,14565,7,145.0,4,4,3,6,832.0,5,1657,4,6,0,0,2,2.0,483.0,3,3,144,189000,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,26,25,26.0,4.0
56.0,18559,7,383.0,4,4,1,6,2048.0,3,2064,4,7,2,2,3,2.0,550.0,3,3,200,235000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,42,42,42.0,3.0
68.0,10880,5,0.0,3,3,1,5,1164.0,3,1164,3,5,0,0,1,1.0,240.0,3,3,0,125000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,70,70,70.0,2.0
24.0,2280,7,0.0,3,4,1,1,836.0,5,836,3,4,0,0,1,1.0,308.0,3,3,0,120000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,45,45,45.0,1.0
125.0,31250,1,0.0,3,0,0,0,0.0,3,1600,3,6,0,0,1,1.0,270.0,2,3,0,81500,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,69,69,69.0,3.0
81.0,11841,6,104.0,3,4,3,6,816.0,3,816,3,5,0,0,0,0.0,0.0,0,0,0,118500,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,30,30,30.0,2.0
85.0,9187,9,162.0,5,5,2,6,1766.0,5,1766,5,7,1,4,3,3.0,478.0,3,3,195,370878,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,11,11,11.0,5.0
82.0,6270,5,0.0,3,3,1,4,1001.0,3,2002,3,8,0,0,1,3.0,871.0,3,3,0,145000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,71,70,71.0,2.0
69.27272727272727,15660,7,312.0,4,3,1,4,798.0,5,1954,4,8,2,3,1,2.0,431.0,3,3,0,311500,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,81,14,81.0,5.0
43.0,3087,7,14.0,4,4,3,6,1220.0,5,1364,4,6,1,4,3,2.0,437.0,3,3,100,210250,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,14,14,14.0,3.0
95.0,13450,7,0.0,4,4,1,6,916.0,5,1861,4,8,0,0,2,2.0,492.0,3,3,146,200000,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,18,18,18.0,5.0
75.0,10125,5,0.0,3,0,0,0,0.0,3,1734,4,8,0,0,1,2.0,539.0,3,3,0,126000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,43,43,43.0,2.0
80.0,8146,4,0.0,4,2,1,1,405.0,4,1039,3,6,0,0,1,1.0,281.0,3,3,0,114000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,120,17,80.0,1.0
60.0,9600,4,0.0,4,2,1,1,677.0,3,1510,4,7,0,0,1,2.0,720.0,3,3,0,87500,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,110,70,46.0,2.0
98.0,12328,8,146.0,4,5,2,6,1149.0,5,2541,5,10,1,4,3,3.0,729.0,3,3,120,349265,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,15,15,15.0,6.0
76.0,10141,8,264.0,4,4,4,4,1512.0,5,1512,4,6,0,0,2,3.0,845.0,3,3,210,203000,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,16,16,16.0,2.0
65.0,8529,7,0.0,4,4,1,6,1454.0,5,1434,4,6,1,3,2,2.0,527.0,3,3,290,189000,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,19,19,19.0,2.0
65.0,8127,7,0.0,4,4,1,6,812.0,5,1653,4,6,0,0,2,2.0,628.0,3,3,0,209000,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,17,17,17.0,5.0
70.0,8400,6,0.0,3,2,2,1,917.0,4,2007,5,8,0,0,1,1.0,357.0,3,3,0,160000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,120,70,90.0,2.0
44.0,10751,5,44.0,3,2,4,5,1037.0,3,1037,3,5,0,0,2,2.0,431.0,3,3,136,129000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,46,46,46.0,2.0
77.0,10010,5,0.0,3,4,3,5,1389.0,4,1389,3,6,1,3,2,2.0,418.0,3,3,240,170000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,46,45,45.0,2.0
40.0,4280,5,0.0,3,3,1,2,440.0,3,694,4,4,1,4,1,1.0,352.0,4,3,0,90350,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,107,18,30.0,1.0
60.0,9600,6,0.0,3,3,1,1,572.0,2,1096,3,5,0,0,0,0.0,0.0,0,0,0,79000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,96,70,70.0,1.0
70.0,9800,5,0.0,3,3,1,5,894.0,3,894,3,5,0,0,1,2.0,552.0,3,3,256,149900,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,48,48,45.0,2.0
63.0,7560,5,0.0,3,4,1,3,864.0,3,864,3,5,0,0,1,2.0,576.0,3,3,0,123000,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,49,49,43.0,2.0
60.0,9600,4,0.0,3,3,1,1,1095.0,2,1774,3,8,0,0,1,3.0,779.0,2,2,0,87000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,120,70,100.0,3.0
76.0,9880,6,0.0,3,3,3,5,1096.0,3,1118,3,6,1,1,3,1.0,358.0,3,3,203,171000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,43,43,43.0,2.0
80.0,9600,6,0.0,3,3,1,4,1032.0,3,1252,3,6,0,0,1,1.0,288.0,3,3,0,119000,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,70,70,70.0,1.0
70.0,7931,5,0.0,3,3,1,4,1148.0,3,1148,3,6,0,0,1,1.0,672.0,3,3,0,132500,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,61,61,61.0,2.0
62.76923076923077,5100,8,0.0,3,3,1,1,588.0,2,1666,4,7,1,4,1,1.0,228.0,3,3,192,161000,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,95,24,95.0,1.0
70.75324675324676,9720,9,134.0,4,4,2,6,1357.0,5,1947,4,7,1,3,3,3.0,725.0,3,3,168,274000,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,19,18,19.0,5.0
70.0,8521,5,0.0,3,3,1,5,912.0,3,912,3,5,1,2,1,1.0,336.0,3,3,0,125000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,53,53,46.0,1.0
52.0,8741,5,0.0,3,3,1,1,1195.0,3,1195,3,8,0,0,0,0.0,0.0,0,0,118,98500,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,74,70,70.0,2.0
89.0,12461,8,0.0,4,4,1,6,1624.0,5,1624,4,5,1,2,2,3.0,757.0,3,3,0,262000,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,26,25,26.0,3.0
76.0,6950,5,40.0,3,3,1,5,914.0,3,914,3,5,0,0,1,2.0,444.0,3,3,0,134900,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,41,41,41.0,2.0
115.0,16905,5,0.0,3,3,4,4,1350.0,4,1328,3,5,2,4,2,1.0,308.0,3,3,0,170000,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,61,61,61.0,5.0
53.0,7155,6,0.0,3,3,1,1,686.0,3,1461,3,6,1,4,1,1.0,225.0,3,3,0,135000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,94,29,94.0,1.0
